date,orders,holiday,rainfall_mm,temperature_c,discount_percent,new_item
2023-01-13,197,,10,27.238510107529265,,
2023-01-14,178,,20,24.796581816461135,,
2023-01-15,186,,0,28.22409098550084,19,Yes
2023-01-16,175,,5,30.666368013917968,47,
2023-01-17,226,,0,24.740963109631455,,
2023-01-18,246,,10,26.179468893053937,,
2023-01-19,232,,0,32.83020399028681,,
2023-01-20,183,,0,34.78662330963221,,
2023-01-21,213,,5,30.467580176014394,,
2023-01-22,177,,0,27.310184506284205,,
2023-01-23,238,,0,26.834515394814254,37,
2023-01-24,252,,0,30.74063164363645,,
2023-01-25,237,,20,29.13883500702436,,
2023-01-26,270,,10,19.755120810543485,,
2023-01-27,185,,0,30.861926161539515,,
2023-01-28,212,,0,23.69715105288719,,
2023-01-29,220,,0,20.91531795762174,33,
2023-01-30,211,,5,19.65827555945637,,
2023-01-31,276,,0,26.919478144083403,,
2023-02-01,250,,0,22.91737818908699,,Yes
2023-02-02,245,,0,16.368192201304012,6,
2023-02-03,219,,0,26.207722465815948,,
2023-02-04,196,,5,25.54714582557067,,
2023-02-05,221,,10,27.2504944267081,,
2023-02-06,245,,5,24.855510229788116,11,
2023-02-07,218,Festival,0,37.14664831763639,,Yes
2023-02-08,286,,10,30.586686473418204,9,
2023-02-09,211,,5,25.501933381892613,,
2023-02-10,240,,5,27.68186581276319,,
2023-02-11,226,,10,35.07321333747674,46,
2023-02-12,188,,0,32.783114058677455,,
2023-02-13,226,,5,21.018940928124838,,
2023-02-14,236,,10,23.12854719586685,,
2023-02-15,260,,20,24.090765629883297,,
2023-02-16,243,,20,25.801500245320955,,
2023-02-17,239,,0,25.02288398561979,,
2023-02-18,234,,10,28.17004627430539,,Yes
2023-02-19,242,,20,31.67860655509444,,
2023-02-20,227,,10,32.51330144691243,,
2023-02-21,258,,5,26.366013285503545,42,
2023-02-22,235,,0,19.82653240622802,,
2023-02-23,236,,20,22.797950290641293,,
2023-02-24,246,,5,25.40112605184985,,
2023-02-25,244,,0,21.774827703743213,,
2023-02-26,193,,0,33.704294933508066,,
2023-02-27,230,Festival,0,22.10229470709636,,Yes
2023-02-28,265,,20,31.085315223676016,,
2023-03-01,277,,20,19.59059822488731,,
2023-03-02,240,,20,31.28600550648027,26,
2023-03-03,239,Festival,10,27.303656466662073,,
2023-03-04,205,,5,35.56265351151275,,
2023-03-05,220,,20,22.34218696726835,,
2023-03-06,255,,5,25.179425996942026,,Yes
2023-03-07,268,,0,26.147836992947802,11,
2023-03-08,266,,20,27.23749964924844,16,
2023-03-09,256,,0,26.270095845487546,,
2023-03-10,231,,20,26.366607170455065,,
2023-03-11,210,,0,26.284687283071687,,
2023-03-12,218,,0,17.644100587097668,,
2023-03-13,279,,0,32.96667250803884,36,
2023-03-14,282,,20,42.30568283816842,36,
2023-03-15,271,,0,29.49135552300494,,Yes
2023-03-16,275,Festival,0,22.321245760708532,,
2023-03-17,228,,10,22.827306845758564,,
2023-03-18,242,,20,31.06587000945784,,
2023-03-19,232,,10,29.927347379241215,,
2023-03-20,246,,0,26.578549447233307,9,
2023-03-21,281,,20,31.767021854395928,,
2023-03-22,247,,0,17.680574766227544,,
2023-03-23,239,,0,31.770310636155617,39,Yes
2023-03-24,212,,0,29.188805822974466,,
2023-03-25,223,,5,23.020260046083838,,
2023-03-26,260,,0,20.833380358096576,,
2023-03-27,294,,5,28.606636413728136,,
2023-03-28,286,,5,35.03619068383882,,
2023-03-29,289,,0,26.85953384001483,14,
2023-03-30,226,,0,23.7365749188358,22,
2023-03-31,226,,0,28.956441300681263,48,
2023-04-01,204,,20,37.10435905061737,,Yes
2023-04-02,214,,0,30.15649906531858,30,Yes
2023-04-03,246,,5,30.69700994104704,,Yes
2023-04-04,263,,0,34.113993179852784,28,
2023-04-05,239,,0,30.362786996919112,,
2023-04-06,277,,0,24.09515146419923,42,
2023-04-07,215,,0,19.27717524050982,,
2023-04-08,225,,0,23.39173440110869,39,
2023-04-09,267,,0,22.476368474511627,,
2023-04-10,231,,0,31.296540597556636,,
2023-04-11,222,,5,31.99174025674554,,
2023-04-12,272,,20,28.87786030857744,26,
2023-04-13,284,,10,21.656540115784136,35,
2023-04-14,274,,0,36.93298511963348,,
2023-04-15,194,,10,25.918948930802056,,
2023-04-16,234,,0,31.017405051507684,,
2023-04-17,238,,0,28.246624183497797,,
2023-04-18,269,,0,29.04331741624957,,
2023-04-19,329,,10,30.84092001670199,,
2023-04-20,230,,0,24.51989919199524,,
2023-04-21,239,,5,34.52701213132583,,
2023-04-22,226,,0,20.102472914563634,41,
2023-04-23,244,,0,22.807218469820576,,
2023-04-24,248,,0,34.46214687168541,26,
2023-04-25,275,,10,30.950023805522356,,
2023-04-26,266,,20,40.701955488407165,,
2023-04-27,263,,0,28.34175221826565,,
2023-04-28,224,,20,36.502146482295466,,
2023-04-29,227,,20,18.71260608668298,,
2023-04-30,213,Festival,10,20.932425134014025,,
2023-05-01,251,,20,32.47762768708487,,
2023-05-02,266,,5,19.298160871927575,5,
2023-05-03,294,,10,27.013161964952552,19,
2023-05-04,254,,0,33.83604541823579,,
2023-05-05,193,,5,30.505856322443343,18,
2023-05-06,237,,0,28.055476101597897,,
2023-05-07,199,,0,25.754462655853423,,
2023-05-08,227,,0,29.01112937295982,,
2023-05-09,251,,0,30.88624186187765,,
2023-05-10,296,,0,24.695528315069087,,
2023-05-11,209,Festival,5,29.858680140060237,,
2023-05-12,287,,0,33.392153720993555,,
2023-05-13,229,,10,26.88760933350071,19,
2023-05-14,218,,0,28.340614250703258,,
2023-05-15,235,,5,30.41889417001389,,
2023-05-16,265,,0,30.75667108044872,,
2023-05-17,274,,0,32.3922678649922,,
2023-05-18,260,,0,22.92812522009025,,
2023-05-19,232,,10,25.355387488073447,,
2023-05-20,205,,20,25.54060653975173,,
2023-05-21,205,,0,23.480439174186614,,
2023-05-22,229,,0,19.007930393210927,9,Yes
2023-05-23,250,,0,11.72760529351146,,Yes
2023-05-24,282,,20,33.9772635587649,,
2023-05-25,254,,0,20.230534977762286,19,
2023-05-26,157,,5,35.83254563352954,,
2023-05-27,212,,0,31.69704744308231,39,
2023-05-28,208,,10,25.971558100968736,,
2023-05-29,226,,0,31.08211052407367,,
2023-05-30,242,,0,30.12566623356861,,
2023-05-31,277,,0,22.49112818530113,,
2023-06-01,257,,10,27.925111131851846,28,
2023-06-02,195,,0,23.10080613729254,32,
2023-06-03,202,,20,31.270640010855463,,
2023-06-04,179,,20,24.42389524100306,,
2023-06-05,194,,10,27.51685231901664,,
2023-06-06,232,,0,27.301005404946252,,
2023-06-07,266,,10,28.60789500269691,,
2023-06-08,251,,0,36.31277540557011,,Yes
2023-06-09,216,,0,26.79519708572041,,
2023-06-10,203,,0,34.089635709872574,10,
2023-06-11,204,,0,30.399984971675188,,
2023-06-12,203,,0,35.092012730182915,,
2023-06-13,247,,5,26.307821075925904,28,
2023-06-14,260,,0,31.48068120984784,,Yes
2023-06-15,242,,0,27.703659886998295,,
2023-06-16,223,,5,13.053034894183932,,
2023-06-17,197,,5,22.550782074897622,,
2023-06-18,195,,0,30.91188472976376,18,
2023-06-19,232,,10,30.581324581399993,,
2023-06-20,232,,10,21.525113056825383,18,Yes
2023-06-21,220,,20,29.101837744190018,,Yes
2023-06-22,217,,5,30.516301132627525,,Yes
2023-06-23,179,,0,27.826672151311968,,
2023-06-24,163,,10,31.644093188298182,20,
2023-06-25,179,Festival,0,30.962776539643844,,
2023-06-26,188,,0,27.82428210297646,,
2023-06-27,221,,5,25.445875905679408,,
2023-06-28,194,,20,33.212707960462545,,
2023-06-29,219,,5,30.315810489394106,22,
2023-06-30,188,,0,21.09283673734851,,
2023-07-01,154,,10,29.104488280406937,,
2023-07-02,189,,10,22.24487645271133,,
2023-07-03,217,,10,23.177160337854126,,
2023-07-04,189,,0,24.740449823071813,,
2023-07-05,210,,0,28.22436617829851,,
2023-07-06,193,,5,29.872427887956427,,
2023-07-07,163,,10,25.955290553793642,37,
2023-07-08,181,,0,26.174086918531327,39,Yes
2023-07-09,166,,10,25.483781723491596,,
2023-07-10,187,,20,33.23756818543814,25,
2023-07-11,175,,0,13.735282482001733,,
2023-07-12,232,,0,26.456612951626084,,
2023-07-13,178,,5,35.72492397691183,,Yes
2023-07-14,177,,0,30.586150251386936,,
2023-07-15,164,,5,34.334236202835626,,
2023-07-16,191,Festival,10,17.828755702445385,27,Yes
2023-07-17,160,,20,21.788753842654387,,
2023-07-18,149,,0,30.57024070343234,47,
2023-07-19,218,,5,35.75315296628834,,
2023-07-20,233,,0,22.29381891577636,,
2023-07-21,195,,5,26.06119108646739,,
2023-07-22,157,,0,30.007320709334973,,
2023-07-23,148,,10,20.737508014561513,,
2023-07-24,197,,10,30.608456297904915,,
2023-07-25,184,,10,14.621576754818816,,
2023-07-26,218,,10,30.461197322324274,,
2023-07-27,201,,10,23.024575160560786,,Yes
2023-07-28,186,,10,25.76201404741793,,
2023-07-29,203,,0,31.259419739684837,15,
2023-07-30,160,,0,30.236260777461254,18,
2023-07-31,165,,10,27.960093978241478,7,
2023-08-01,197,,0,32.84520275817675,37,
2023-08-02,168,,20,19.49911993690588,,
2023-08-03,172,,10,29.02207185750707,,
2023-08-04,151,,5,24.049149345707587,,
2023-08-05,132,,10,32.59015734339993,,
2023-08-06,150,Festival,0,31.435335348180597,,
2023-08-07,154,,0,31.616741094320027,,
2023-08-08,215,,5,36.22690916353567,,
2023-08-09,198,,5,33.631737662174885,,
2023-08-10,181,,0,27.212893331132946,,
2023-08-11,148,,10,27.993660732562514,,
2023-08-12,141,Festival,0,31.004691903558633,,
2023-08-13,159,,5,28.680873373739146,,
2023-08-14,148,,0,31.52586660954859,26,
2023-08-15,175,Festival,5,16.848397876134857,,
2023-08-16,187,,10,37.40401759396658,,
2023-08-17,150,,20,28.305142917781605,,
2023-08-18,134,,5,19.887673345537202,,
2023-08-19,124,,20,23.431033242082393,,
2023-08-20,156,,5,17.353364744153886,,
2023-08-21,167,Festival,0,22.548824599071246,,Yes
2023-08-22,188,,10,27.28875785680107,,
2023-08-23,206,,0,35.573573062472015,,
2023-08-24,170,,20,30.053372927099005,,
2023-08-25,154,,0,29.164303059822878,14,
2023-08-26,127,,10,22.32447739392144,,
2023-08-27,140,,0,23.877573471732443,11,
2023-08-28,146,,10,24.265361533139025,,
2023-08-29,132,,0,24.469356939069474,,
2023-08-30,183,,20,26.242315618756976,29,
2023-08-31,198,,0,26.619944691417597,,
2023-09-01,161,,0,26.30460813186576,,
2023-09-02,146,,20,24.643378848657587,17,
2023-09-03,156,,5,28.675265829061132,26,
2023-09-04,156,,10,26.427926083166124,,
2023-09-05,182,,0,20.022163768888863,,
2023-09-06,171,,0,28.171909111289676,,
2023-09-07,160,,10,27.416180011092116,,
2023-09-08,153,,0,20.10186273722412,,
2023-09-09,148,,0,25.04349276651731,,
2023-09-10,126,,0,30.985362805056795,,Yes
2023-09-11,143,,0,22.317750306696478,,
2023-09-12,176,,20,21.789104651357533,,
2023-09-13,193,,10,26.375581890041307,,
2023-09-14,136,,10,31.11466134905982,,
2023-09-15,92,Festival,0,37.05163795361348,,
2023-09-16,111,,20,31.294676774268417,,
2023-09-17,103,,0,33.42413870078054,49,
2023-09-18,141,,0,29.733488142508318,,Yes
2023-09-19,171,,5,24.574420101786348,,
2023-09-20,171,,20,31.25855538298456,,
2023-09-21,192,,5,27.571959755359394,,Yes
2023-09-22,144,,0,29.885169189140065,,
2023-09-23,127,,5,23.269850868245193,,
2023-09-24,139,,0,30.33222900419903,,
2023-09-25,127,,5,27.39745901617052,34,Yes
2023-09-26,194,,0,29.15628873592042,,
2023-09-27,177,,5,27.57463412587434,,
2023-09-28,176,,10,26.613984423291587,,
2023-09-29,115,,0,30.423453898092042,,
2023-09-30,89,,0,25.969544355542183,,
2023-10-01,142,,10,20.056559348112053,37,Yes
2023-10-02,157,,10,18.630149621587773,,
2023-10-03,155,,0,28.922082847134888,29,
2023-10-04,161,,0,25.76391092635572,,
2023-10-05,185,,0,19.35450411283975,,
2023-10-06,113,Festival,20,28.532674835268903,,
2023-10-07,153,,0,27.530627225133202,,
2023-10-08,108,,0,25.501932033886337,,
2023-10-09,163,,0,29.234046590904263,14,Yes
2023-10-10,167,,20,34.57547005053902,,
2023-10-11,192,Festival,5,34.422953593425696,48,
2023-10-12,153,,10,28.718823215542926,15,
2023-10-13,134,,0,27.576447835685734,29,
2023-10-14,122,,10,28.788676038058405,,
2023-10-15,107,,0,29.545034663871743,,Yes
2023-10-16,166,,5,26.658509114709723,,
2023-10-17,165,,0,28.872715299765513,,
2023-10-18,176,,5,20.13185214479101,37,
2023-10-19,145,,5,28.406744416733822,,
2023-10-20,88,,10,30.384067975123024,33,
2023-10-21,119,,0,25.55079028996797,,
2023-10-22,178,,0,27.522636778569506,9,
2023-10-23,169,,0,22.442473096494382,,
2023-10-24,177,,0,21.748432085203433,,
2023-10-25,178,,0,29.054075389795955,,
2023-10-26,168,,0,24.35218492131192,,
2023-10-27,152,,0,19.115871692119875,,
2023-10-28,102,,0,22.44110850432779,5,
2023-10-29,154,,20,23.168104531039656,,
2023-10-30,170,,0,31.872902488658706,,
2023-10-31,194,,20,28.895570056842338,13,
2023-11-01,195,,0,23.6419890092135,,
2023-11-02,170,,0,25.061170475144202,14,
2023-11-03,158,,20,34.56042208053613,,
2023-11-04,141,,20,32.68051217598475,24,
2023-11-05,128,,20,22.40969786009086,,
2023-11-06,147,,5,33.817629298131635,,
2023-11-07,185,,0,27.59685595775095,32,
2023-11-08,220,,0,31.99805813028122,,
2023-11-09,149,,0,27.183460224992466,,
2023-11-10,119,,5,33.929145993710875,,
2023-11-11,136,,0,22.201896942301005,,
2023-11-12,140,,0,26.72274784309242,,
2023-11-13,166,,20,34.08229888949558,,
2023-11-14,192,,0,16.036959259013685,23,
2023-11-15,189,,0,27.769692979377673,21,
2023-11-16,207,,0,26.032268400634063,,
2023-11-17,120,,0,31.423306152718727,22,
2023-11-18,120,,5,33.34956717705486,,
2023-11-19,141,,0,31.651419096534823,,
2023-11-20,134,,0,29.20500126698623,,
2023-11-21,188,,10,28.2028227404768,33,
2023-11-22,231,,0,26.28644689260051,,Yes
2023-11-23,183,,5,29.049863107623157,,
2023-11-24,161,,20,35.29827414792754,6,Yes
2023-11-25,116,,5,23.847438508612292,,Yes
2023-11-26,135,,20,25.989592624379632,,
2023-11-27,164,,5,27.622450137165963,35,
2023-11-28,190,,0,33.00466339597834,,
2023-11-29,228,,20,29.116511697761027,47,Yes
2023-11-30,198,,0,32.917409477725954,,
2023-12-01,140,,20,33.170549952518,,
2023-12-02,151,,0,30.9601841290999,,
2023-12-03,163,,0,22.680031917172233,,Yes
2023-12-04,200,,0,36.30546955948357,,
2023-12-05,233,,5,35.06190335546351,,
2023-12-06,188,,0,28.317700252511685,,
2023-12-07,176,,5,21.091148787582227,30,
2023-12-08,142,,10,20.197509210628215,24,
2023-12-09,147,,5,29.27157813276855,,
2023-12-10,168,,5,24.49124778934607,,
2023-12-11,202,,0,19.41405433319811,47,
2023-12-12,205,,20,20.103171503184992,22,
2023-12-13,207,,10,25.650087133349956,,
2023-12-14,201,,5,28.97464786905489,,
2023-12-15,156,,5,35.02856525507914,,
2023-12-16,199,,10,30.42110387173421,,
2023-12-17,132,,10,26.09297734764293,,
2023-12-18,192,,0,29.899747788363996,,Yes
2023-12-19,253,,0,29.45283792794329,,
2023-12-20,219,,10,31.697726035979695,35,
2023-12-21,200,,10,27.800289432080678,,
2023-12-22,172,Festival,0,33.180988755060554,,
2023-12-23,160,Festival,20,32.12225900113742,,
2023-12-24,197,,10,28.413500018192853,33,
2023-12-25,150,,0,27.403878218670478,,
2023-12-26,249,,20,32.59874239495213,5,Yes
2023-12-27,197,,20,24.432628409464808,28,
2023-12-28,205,,5,20.46693585428303,,
2023-12-29,176,,5,20.438510041580024,,
2023-12-30,181,,5,24.018127624552456,,
2023-12-31,144,,5,31.29826149388625,,
2024-01-01,210,,0,25.886005726950682,,
2024-01-02,265,,10,29.02258001405613,,
2024-01-03,204,,5,25.523519645594654,,
2024-01-04,220,,0,25.56321317008017,20,
2024-01-05,178,,5,22.87268162744423,,
2024-01-06,184,,10,27.54052187292156,,
2024-01-07,182,,5,27.124181321105215,34,Yes
2024-01-08,194,,0,30.06332511590911,,
2024-01-09,240,,0,29.438488035058587,,Yes
2024-01-10,273,,0,27.014263095207937,,
2024-01-11,218,,10,20.469555774699124,,
2024-01-12,211,,0,33.35289733789139,,
2024-01-13,155,Festival,0,27.574778304809882,26,
2024-01-14,169,Festival,0,28.398213449469484,45,
2024-01-15,222,Festival,10,36.00247532905529,,
2024-01-16,266,,10,32.54111063297975,,
2024-01-17,250,,0,30.23224599408365,,
2024-01-18,222,,0,27.988471063145873,,
2024-01-19,203,,0,27.941772255829235,,Yes
2024-01-20,162,,20,29.20057248860931,,Yes
2024-01-21,206,,0,30.03453362928316,44,
2024-01-22,236,,5,36.557008778920675,10,
2024-01-23,233,,0,40.366330413814055,,
2024-01-24,239,,10,29.45130402701775,,
2024-01-25,239,,0,17.233619639781836,,
2024-01-26,199,,5,23.2412776335414,,
2024-01-27,191,,0,37.057484409358835,,
2024-01-28,241,,20,31.593263141278733,,
2024-01-29,218,,10,30.13023243622498,,
2024-01-30,240,,20,27.165810442976195,,Yes
2024-01-31,241,,10,22.054889703870078,,
2024-02-01,254,,0,36.388948773727506,,
2024-02-02,210,,0,23.883948742629556,26,
2024-02-03,185,,0,31.646559082691393,,
2024-02-04,231,,10,21.496491151229282,,
2024-02-05,257,Festival,0,26.923256575858616,,
2024-02-06,241,,0,32.96478565226482,,
2024-02-07,222,,20,26.75152913766603,,
2024-02-08,264,,5,26.15775062316986,44,
2024-02-09,205,,10,28.053181341743407,,Yes
2024-02-10,218,,20,21.31998553782536,31,
2024-02-11,170,,0,20.379265464769922,12,
2024-02-12,251,,0,31.571182413469643,,
2024-02-13,233,,5,25.888950371911,,
2024-02-14,278,,0,31.53242380290728,,
2024-02-15,248,,0,33.59091508575354,,
2024-02-16,204,,10,33.99321304497732,,
2024-02-17,199,,20,19.894958577118306,11,
2024-02-18,227,,0,24.51085355873051,21,
2024-02-19,240,,20,30.687926535219027,,
2024-02-20,273,,10,30.76500835951826,41,
2024-02-21,307,,0,39.24718792098145,,
2024-02-22,221,Festival,0,23.461932333834593,,
2024-02-23,259,,5,33.84084200727049,,
2024-02-24,213,,0,29.8613730501927,22,
2024-02-25,199,,5,19.79882066668265,,Yes
2024-02-26,214,,0,25.260923816367026,,
2024-02-27,261,,20,29.312640061616626,29,
2024-02-28,290,,0,19.478166458518672,,
2024-02-29,253,,0,17.630469975141768,,
2024-03-01,260,,0,19.193787106816785,,
2024-03-02,185,,0,29.295668275421693,,
2024-03-03,220,,10,25.576663706332802,36,
2024-03-04,219,,5,24.90022151343191,,
2024-03-05,275,,20,25.071890824171362,,
2024-03-06,292,,5,20.879387941710313,11,
2024-03-07,250,,5,25.71798408579946,,
2024-03-08,180,,20,18.89800975964082,31,
2024-03-09,221,,20,33.93820569679453,,
2024-03-10,231,,0,36.46164860338609,37,
2024-03-11,255,,5,16.36968143305414,,
2024-03-12,295,,10,25.654351703379557,,
2024-03-13,255,,10,25.97994284682601,,
2024-03-14,274,Festival,0,27.127577466914875,,
2024-03-15,258,,20,33.007652121872,,
2024-03-16,183,,0,25.668946089030346,,
2024-03-17,231,,10,27.558742686343564,,
2024-03-18,238,,0,42.89527481900694,,
2024-03-19,270,,0,27.443535461973465,,
2024-03-20,285,,0,36.83119930149703,,
2024-03-21,252,,10,30.509938286944166,,Yes
2024-03-22,222,,0,25.23145503462075,,
2024-03-23,220,,0,24.396330064122846,10,
2024-03-24,204,,10,27.963637025001468,,
2024-03-25,227,Festival,0,22.367634376267212,27,
2024-03-26,286,,0,23.6806701680215,,
2024-03-27,256,,0,25.884696994871103,10,
2024-03-28,276,,0,29.466717709636146,,
2024-03-29,246,,10,37.129986058705235,,
2024-03-30,186,,20,25.575227866008685,,
2024-03-31,212,,10,30.307590231890565,,
2024-04-01,273,,5,19.860510767089743,,Yes
2024-04-02,253,,5,33.30144320443658,,
2024-04-03,269,,5,19.39158712536522,,Yes
2024-04-04,272,,10,31.99193236050717,,
2024-04-05,252,,0,27.595375233590982,,
2024-04-06,215,,10,27.396735286301052,,
2024-04-07,214,,20,26.498676410405846,20,
2024-04-08,278,,0,21.49373687803951,,
2024-04-09,307,,10,21.758647450655985,,
2024-04-10,298,,10,32.18260078019491,,
2024-04-11,263,,0,28.05968390090694,,
2024-04-12,219,,0,26.46221632409369,,
2024-04-13,202,,0,30.216989753180282,,
2024-04-14,235,,10,28.50655141610626,22,
2024-04-15,256,Festival,0,24.035342250300598,,
2024-04-16,299,,0,40.304981129212905,49,
2024-04-17,290,,0,31.703781892515536,,Yes
2024-04-18,230,,20,28.635342866797778,,
2024-04-19,255,,0,25.4319434889303,39,
2024-04-20,197,,0,32.76379844597095,,
2024-04-21,215,Festival,0,24.06216065136952,,Yes
2024-04-22,251,,5,23.641126295153683,5,
2024-04-23,309,,0,36.46662817870191,,
2024-04-24,337,,0,28.153375880353547,25,
2024-04-25,270,,0,24.18325406642444,,
2024-04-26,228,,0,28.028428490198387,,
2024-04-27,226,,20,32.25093276924188,,
2024-04-28,238,,5,31.106272269775964,,
2024-04-29,237,,0,32.87131131543226,,
2024-04-30,302,,0,21.752220486302598,21,
2024-05-01,277,,10,32.745745808374224,,
2024-05-02,265,,0,27.104706119744268,,
2024-05-03,242,,10,28.445503833519382,7,
2024-05-04,220,,20,34.047472468223894,,
2024-05-05,234,,0,31.513628366356446,35,
2024-05-06,228,,0,29.755262404773394,,Yes
2024-05-07,252,Festival,5,18.080016584265227,,
2024-05-08,247,,10,27.772490723098567,,
2024-05-09,261,,5,24.076623062147497,,
2024-05-10,241,,20,31.555226521986814,,
2024-05-11,218,,0,32.95479093517831,48,
2024-05-12,247,,10,26.489844886086185,,
2024-05-13,236,,20,24.664792621056563,,
2024-05-14,273,,5,35.78150397757966,,
2024-05-15,243,,5,24.98426216493153,,
2024-05-16,240,,10,22.027312464818742,12,
2024-05-17,235,,0,23.83664423490528,,
2024-05-18,221,,5,25.22500305942895,41,
2024-05-19,204,,0,23.69318473525226,39,
2024-05-20,231,,20,32.226956916390364,,
2024-05-21,225,,10,17.010432772129946,43,
2024-05-22,253,,0,23.587197942772356,15,Yes
2024-05-23,261,,0,27.762512772725685,,
2024-05-24,228,,0,29.051231100011464,6,
2024-05-25,210,,0,36.45917418762292,41,
2024-05-26,206,,5,35.72618856381843,47,
2024-05-27,228,,0,19.996314220277288,36,
2024-05-28,237,,0,18.4597602971521,,
2024-05-29,269,,20,28.124856311854995,,Yes
2024-05-30,247,,0,24.63407381768456,,
2024-05-31,221,,0,22.039868290084073,,
2024-06-01,184,,0,28.080604487303273,19,
2024-06-02,157,Festival,0,29.153486591672173,37,
2024-06-03,244,,5,23.80515780177911,20,Yes
2024-06-04,235,,0,24.87957627481253,,
2024-06-05,233,,5,24.189792363061752,,
2024-06-06,247,,5,25.9425437938936,,
2024-06-07,198,,10,30.707220496948686,,
2024-06-08,210,,0,22.610470694242068,47,Yes
2024-06-09,206,,20,24.796575032511996,,
2024-06-10,230,,0,26.00358928457249,,
2024-06-11,212,,0,27.9662379742243,,
2024-06-12,269,,10,29.379922464562362,,
2024-06-13,233,,5,38.21128920255396,,
2024-06-14,193,,5,30.86062858804195,,Yes
2024-06-15,186,,0,30.97965673519583,,
2024-06-16,153,,10,26.666934933602313,,
2024-06-17,219,,0,23.100671021512838,,
2024-06-18,213,,10,25.358929925751088,6,
2024-06-19,212,Festival,0,24.448337548925544,,
2024-06-20,191,Festival,0,29.96115337777283,,
2024-06-21,217,,0,19.743592881881334,43,
2024-06-22,165,,0,30.962668597936222,,
2024-06-23,213,,20,27.413802052819875,7,
2024-06-24,194,,5,31.66674116344519,,
2024-06-25,194,,20,24.380459054228634,,
2024-06-26,210,,0,23.49315142578877,,
2024-06-27,240,,20,25.966656404807782,42,
2024-06-28,186,,0,25.84675373623087,,
2024-06-29,161,,5,32.03174205537465,,
2024-06-30,180,,0,31.984024165285327,,
2024-07-01,209,,0,37.52511541767709,,
2024-07-02,244,,0,25.52253927741052,,
2024-07-03,256,,10,11.262247017562032,,
2024-07-04,202,,0,25.95288713484591,45,
2024-07-05,156,,5,29.153289626041786,12,
2024-07-06,157,,20,31.572653455260845,,
2024-07-07,176,,20,29.518021356418597,36,
2024-07-08,174,,0,25.518612334551506,,
2024-07-09,197,,5,36.57082178707778,5,
2024-07-10,227,,0,22.831320997188868,,
2024-07-11,203,,5,26.62677575719081,,
2024-07-12,177,,20,22.600450795695963,,
2024-07-13,144,,0,28.09788381045086,,
2024-07-14,160,,0,35.945028793864346,14,
2024-07-15,169,Festival,0,27.295370380505936,,
2024-07-16,228,,0,27.326000739532603,,
2024-07-17,235,,20,19.520189958113704,,
2024-07-18,161,,0,26.565039071045007,,Yes
2024-07-19,152,,0,33.752435250166755,,
2024-07-20,124,,0,26.74881917171463,,
2024-07-21,146,,10,26.411048930438444,,Yes
2024-07-22,180,,20,33.52857287921647,,
2024-07-23,175,,5,26.432179435147177,,
2024-07-24,191,,20,34.460268161135616,,
2024-07-25,172,,5,21.576802023061276,,
2024-07-26,169,,5,31.38926987420515,7,
2024-07-27,150,,0,36.23164603847728,,
2024-07-28,139,,5,33.039284487274564,,
2024-07-29,179,,5,18.663632241823628,,
2024-07-30,188,,0,24.808483792845582,,
2024-07-31,198,,0,26.790242376711085,,
2024-08-01,220,,20,33.0497774835354,,
2024-08-02,187,,20,21.34190941894282,,
2024-08-03,117,,5,22.90531664803676,,
2024-08-04,165,,10,19.974242849100037,46,Yes
2024-08-05,187,,20,23.87099874956093,13,
2024-08-06,171,,5,21.741966715138435,45,
2024-08-07,215,,0,35.98952930098204,,
2024-08-08,213,,0,24.763113646760168,,
2024-08-09,133,,0,31.45462646065004,34,
2024-08-10,120,,5,28.08984753609435,,
2024-08-11,164,,0,28.019806404622937,,
2024-08-12,172,,10,25.042780902302802,31,
2024-08-13,200,Festival,5,31.85011243565354,,
2024-08-14,201,,0,28.771721163211705,,
2024-08-15,185,,0,28.483719564695235,,
2024-08-16,124,,20,25.032896949110384,,
2024-08-17,155,,5,25.8511203692349,,
2024-08-18,162,,5,30.944555587877126,,
2024-08-19,157,,0,29.150278057727505,,
2024-08-20,184,,0,28.6173615725427,,
2024-08-21,159,,0,24.22978754166226,,Yes
2024-08-22,184,,20,37.720538517627475,,
2024-08-23,158,,5,25.601466302210884,,
2024-08-24,129,,0,27.8487366913729,20,
2024-08-25,158,Festival,0,27.064831855626394,,
2024-08-26,152,,5,37.77355598630644,,
2024-08-27,192,Festival,20,26.545926936462063,,
2024-08-28,166,,0,26.088290295121734,24,
2024-08-29,169,,0,28.591555740583345,27,
2024-08-30,140,,5,24.532295552689074,,Yes
2024-08-31,131,,0,28.55799858450757,46,
2024-09-01,125,,0,39.858017900838846,,
2024-09-02,152,,20,29.498477777755458,,
2024-09-03,195,,0,29.316229608632906,,Yes
2024-09-04,175,,20,24.41047553545394,21,
2024-09-05,135,,10,36.546035771764814,19,
2024-09-06,176,,0,37.695163503989896,30,Yes
2024-09-07,152,,0,32.26340187913505,48,Yes
2024-09-08,104,,20,31.269166115311897,,
2024-09-09,166,,0,26.826173242805915,,
2024-09-10,166,,5,29.956687904223113,49,
2024-09-11,187,,20,23.82421197568746,34,
2024-09-12,171,,20,22.3694301211063,47,
2024-09-13,134,,0,20.563200416371284,,
2024-09-14,106,,10,30.05336986637399,,
2024-09-15,114,,0,21.10812763839656,,
2024-09-16,133,,0,25.501822984437585,,
2024-09-17,158,,0,27.693853123990113,,
